"처리일자","청소년유해업소업종코드","청소년유해업소업종명","건수"
"20210424","20102","일반호텔","10"
"20210424","20105","여관업","82"
"20210424","20107","여인숙업","9"
"20210424","20301","일반이용업","119"
"20210424","20399","이용업 기타","9"
"20210424","24113","일반게임제공업","8"
"20210424","24201","비디오물감상실업","3"
"20210424","24205","노래연습장업","337"
"20210424","30111","무도학원업","4"
"20210425","10101","한식","1714"
"20210425","10102","중국식","90"
"20210425","10103","경양식","68"
"20210425","10104","일식","104"
"20210425","10105","분식","295"
"20210425","10106","뷔페식","7"
"20210425","10107","정종대포집(선술집)","293"
"20210425","10110","출장조리","6"
"20210425","10111","패스트푸드","25"
"20210425","10112","호프(소주방)","552"
"20210425","10113","통닭(치킨)","112"
"20210425","10114","복어취급","1"
"20210425","10115","김밥(도시락)","2"
"20210425","10116","생선회","49"
"20210425","10117","까페","55"
"20210425","10118","식육취급","16"
"20210425","10119","탕류","1"
"20210425","10199","기타","325"
"20210425","10201","카바레","2"
"20210425","10202","고고(디스코)클럽","1"
"20210425","10206","스텐드바","2"
"20210425","10207","비어(바)살롱","1"
"20210425","10208","룸살롱","14"
"20210425","10301","단란주점","95"
"20210425","10401","과자점","6"
"20210425","10402","다방","6"
"20210425","10403","일반조리판매","121"
"20210425","10408","철도역구내","5"
"20210425","10409","백화점","1"
"20210425","10410","편의점","210"
"20210425","10411","패스트푸드","48"
"20210425","10412","커피숍","320"
"20210425","10499","기타","178"
"20210425","20101","관광호텔","3"
"20210425","20102","일반호텔","10"
"20210425","20105","여관업","82"
"20210425","20107","여인숙업","9"
"20210425","20301","일반이용업","119"
"20210425","20399","이용업 기타","9"
"20210425","24113","일반게임제공업","8"
"20210425","24201","비디오물감상실업","3"
"20210425","24205","노래연습장업","337"
"20210425","30111","무도학원업","4"
"20210426","10101","한식","1714"
"20210426","10102","중국식","90"
"20210426","10103","경양식","68"
"20210426","10104","일식","103"
"20210426","10105","분식","296"
"20210426","10106","뷔페식","7"
"20210426","10107","정종대포집(선술집)","292"
"20210426","10110","출장조리","6"
"20210426","10111","패스트푸드","25"
"20210426","10112","호프(소주방)","551"
"20210426","10113","통닭(치킨)","111"
"20210426","10114","복어취급","1"
"20210426","10115","김밥(도시락)","2"
"20210426","10116","생선회","49"
"20210426","10117","까페","55"
"20210426","10118","식육취급","16"
"20210426","10119","탕류","1"
"20210426","10199","기타","327"
"20210426","10201","카바레","2"
"20210426","10202","고고(디스코)클럽","1"
"20210426","10206","스텐드바","2"
"20210426","10207","비어(바)살롱","1"
"20210426","10208","룸살롱","14"
"20210426","10301","단란주점","95"
"20210426","10401","과자점","6"
"20210426","10402","다방","6"
"20210426","10403","일반조리판매","121"
"20210426","10408","철도역구내","5"
"20210426","10409","백화점","1"
"20210426","10410","편의점","210"
"20210426","10411","패스트푸드","48"
"20210426","10412","커피숍","320"
"20210426","10499","기타","179"
"20210426","20101","관광호텔","3"
"20210426","20102","일반호텔","10"
"20210426","20105","여관업","82"
"20210426","20107","여인숙업","9"
"20210426","20301","일반이용업","119"
"20210426","20399","이용업 기타","9"
"20210426","24113","일반게임제공업","8"
"20210426","24201","비디오물감상실업","3"
"20210426","24205","노래연습장업","337"
"20210426","30111","무도학원업","4"
"20210427","10101","한식","1711"
"20210427","10102","중국식","91"
"20210427","10103","경양식","68"
"20210427","10104","일식","103"
"20210427","10105","분식","296"
"20210427","10106","뷔페식","7"
"20210427","10107","정종대포집(선술집)","292"
"20210427","10110","출장조리","6"
"20210427","10111","패스트푸드","25"
"20210427","10112","호프(소주방)","551"
"20210427","10113","통닭(치킨)","111"
"20210427","10114","복어취급","1"
"20210427","10115","김밥(도시락)","2"
"20210427","10116","생선회","49"
"20210427","10117","까페","55"
"20210427","10118","식육취급","16"
"20210427","10119","탕류","1"
"20210427","10199","기타","326"
"20210427","10201","카바레","2"
"20210427","10202","고고(디스코)클럽","1"
"20210427","10206","스텐드바","2"
"20210427","10207","비어(바)살롱","1"
"20210427","10208","룸살롱","14"
"20210427","10301","단란주점","95"
"20210427","10401","과자점","6"
"20210427","10402","다방","6"
"20210427","10403","일반조리판매","121"
"20210427","10408","철도역구내","5"
"20210427","10409","백화점","1"
"20210427","10410","편의점","210"
"20210427","10411","패스트푸드","48"
"20210427","10412","커피숍","320"
"20210427","10499","기타","179"
"20210427","20101","관광호텔","3"
"20210427","20102","일반호텔","10"
"20210427","20105","여관업","82"
"20210427","20107","여인숙업","9"
"20210427","20301","일반이용업","119"
"20210427","20399","이용업 기타","9"
"20210427","24113","일반게임제공업","8"
"20210427","24201","비디오물감상실업","3"
"20210427","24205","노래연습장업","337"
"20210427","30111","무도학원업","4"
"20210428","10101","한식","1710"
"20210428","10102","중국식","91"
"20210428","10103","경양식","68"
"20210428","10104","일식","103"
"20210428","10105","분식","296"
"20210428","10106","뷔페식","7"
"20210428","10107","정종대포집(선술집)","292"
"20210428","10110","출장조리","6"
"20210428","10111","패스트푸드","25"
"20210428","10112","호프(소주방)","551"
"20210428","10113","통닭(치킨)","111"
"20210428","10114","복어취급","1"
"20210428","10115","김밥(도시락)","2"
"20210428","10116","생선회","49"
"20210428","10117","까페","55"
"20210428","10118","식육취급","16"
"20210428","10119","탕류","1"
"20210428","10199","기타","327"
"20210428","10201","카바레","2"
"20210428","10202","고고(디스코)클럽","1"
"20210428","10206","스텐드바","2"
"20210428","10207","비어(바)살롱","1"
"20210428","10208","룸살롱","14"
"20210428","10301","단란주점","95"
"20210428","10401","과자점","6"
"20210428","10402","다방","6"
"20210428","10403","일반조리판매","121"
"20210428","10408","철도역구내","5"
"20210428","10409","백화점","1"
"20210428","10410","편의점","210"
"20210428","10411","패스트푸드","50"
"20210428","10412","커피숍","321"
"20210428","10499","기타","179"
"20210428","20101","관광호텔","3"
"20210428","20102","일반호텔","10"
"20210428","20105","여관업","82"
"20210428","20107","여인숙업","9"
"20210428","20301","일반이용업","119"
"20210428","20399","이용업 기타","9"
"20210428","24113","일반게임제공업","8"
"20210428","24201","비디오물감상실업","3"
"20210428","24205","노래연습장업","337"
"20210428","30111","무도학원업","4"
"20210429","10101","한식","1707"
"20210429","10102","중국식","91"
"20210429","10103","경양식","68"
"20210429","10104","일식","104"
"20210429","10105","분식","296"
"20210429","10106","뷔페식","7"
"20210429","10107","정종대포집(선술집)","291"
"20210429","10110","출장조리","6"
"20210429","10111","패스트푸드","25"
"20210429","10112","호프(소주방)","550"
"20210429","10113","통닭(치킨)","111"
"20210429","10114","복어취급","1"
"20210429","10115","김밥(도시락)","2"
"20210429","10116","생선회","49"
"20210429","10117","까페","55"
"20210429","10118","식육취급","16"
"20210429","10119","탕류","1"
"20210429","10199","기타","328"
"20210429","10201","카바레","2"
"20210429","10202","고고(디스코)클럽","1"
"20210429","10206","스텐드바","2"
"20210429","10207","비어(바)살롱","1"
"20210429","10208","룸살롱","14"
"20210429","10301","단란주점","95"
"20210429","10401","과자점","6"
"20210429","10402","다방","6"
"20210429","10403","일반조리판매","121"
"20210429","10408","철도역구내","5"
"20210429","10409","백화점","1"
"20210429","10410","편의점","210"
"20210429","10411","패스트푸드","51"
"20210429","10412","커피숍","321"
"20210429","10499","기타","179"
"20210429","20101","관광호텔","3"
"20210429","20102","일반호텔","10"
"20210429","20105","여관업","82"
"20210429","20107","여인숙업","9"
"20210429","20301","일반이용업","118"
"20210429","20399","이용업 기타","9"
"20210429","24113","일반게임제공업","8"
"20210429","24201","비디오물감상실업","3"
"20210429","24205","노래연습장업","337"
"20210429","30111","무도학원업","4"
"20210430","10101","한식","1708"
"20210430","10102","중국식","91"
"20210430","10103","경양식","68"
"20210430","10104","일식","104"
"20210430","10105","분식","296"
"20210430","10106","뷔페식","7"
"20210430","10107","정종대포집(선술집)","291"
"20210430","10110","출장조리","6"
"20210430","10111","패스트푸드","25"
"20210430","10112","호프(소주방)","549"
"20210430","10113","통닭(치킨)","111"
"20210430","10114","복어취급","1"
"20210430","10115","김밥(도시락)","2"
"20210430","10116","생선회","49"
"20210430","10117","까페","55"
"20210430","10118","식육취급","16"
"20210430","10119","탕류","1"
"20210430","10199","기타","328"
"20210430","10201","카바레","2"
"20210430","10202","고고(디스코)클럽","1"
"20210430","10206","스텐드바","2"
"20210430","10207","비어(바)살롱","1"
"20210430","10208","룸살롱","14"
"20210430","10301","단란주점","95"
"20210430","10401","과자점","6"
"20210430","10402","다방","6"
"20210430","10403","일반조리판매","121"
"20210430","10408","철도역구내","5"
"20210430","10409","백화점","1"
"20210430","10410","편의점","210"
"20210430","10411","패스트푸드","51"
"20210430","10412","커피숍","320"
"20210430","10499","기타","178"
"20210430","20101","관광호텔","3"
"20210430","20102","일반호텔","10"
"20210430","20105","여관업","82"
"20210430","20107","여인숙업","9"
"20210430","20301","일반이용업","118"
"20210430","20399","이용업 기타","9"
"20210430","24113","일반게임제공업","8"
"20210430","24201","비디오물감상실업","3"
"20210430","24205","노래연습장업","337"
"20210430","30111","무도학원업","4"
"20210501","10101","한식","1708"
"20210501","10102","중국식","91"
"20210501","10103","경양식","68"
"20210501","10104","일식","104"
"20210501","10105","분식","296"
"20210501","10106","뷔페식","7"
"20210501","10107","정종대포집(선술집)","291"
"20210501","10110","출장조리","6"
"20210501","10111","패스트푸드","25"
"20210501","10112","호프(소주방)","549"
"20210501","10113","통닭(치킨)","111"
"20210501","10114","복어취급","1"
"20210501","10115","김밥(도시락)","2"
"20210501","10116","생선회","49"
"20210501","10117","까페","55"
"20210501","10118","식육취급","16"
"20210501","10119","탕류","1"
"20210501","10199","기타","328"
"20210501","10201","카바레","2"
"20210501","10202","고고(디스코)클럽","1"
"20210501","10206","스텐드바","2"
"20210501","10207","비어(바)살롱","1"
"20210501","10208","룸살롱","14"
"20210501","10301","단란주점","95"
"20210501","10401","과자점","6"
"20210501","10402","다방","6"
"20210501","10403","일반조리판매","121"
"20210501","10408","철도역구내","5"
"20210501","10409","백화점","1"
"20210501","10410","편의점","210"
"20210501","10411","패스트푸드","51"
"20210501","10412","커피숍","320"
"20210501","10499","기타","178"
"20210501","20101","관광호텔","3"
"20210501","20102","일반호텔","10"
"20210501","20105","여관업","82"
"20210501","20107","여인숙업","9"
"20210501","20301","일반이용업","118"
"20210501","20399","이용업 기타","9"
"20210501","24113","일반게임제공업","8"
"20210501","24201","비디오물감상실업","3"
"20210501","24205","노래연습장업","337"
"20210501","30111","무도학원업","4"
"20210502","10101","한식","1708"
"20210502","10102","중국식","91"
"20210502","10103","경양식","68"
