"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","고등부1학년 전입학생수","고등부1학년 전출학생수","고등부1학년 전체학생수","고등부2학년 전입학생수","고등부2학년 전출학생수","고등부2학년 전체학생수","고등부3학년 전입학생수","고등부3학년 전출학생수","고등부3학년 전체학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"경상남도교육청","경상남도교육청","경상남도 의령군","S160000643","의령고등학교","04","공립","N","","1","6","61","3","0","66","0","0","82","4","6","209"
"경상남도교육청","경상남도교육청","경상남도 의령군","S160000644","의령여자고등학교","04","사립","N","","3","5","70","1","0","67","0","0","77","4","5","214"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000648","장유고등학교","04","공립","N","","6","4","349","4","0","378","0","0","421","10","4","1148"
"경상남도교육청","경상남도교육청","경상남도 하동군","S160000650","진교고등학교","04","공립","N","","1","1","28","0","0","40","0","0","38","1","1","106"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000653","진서고등학교","04","공립","N","","1","7","14","1","3","13","0","0","17","2","10","44"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000654","진양고등학교","04","공립","N","","12","7","239","3","1","265","0","0","174","15","8","678"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000655","진영고등학교","04","공립","N","","6","7","192","1","3","202","0","1","207","7","11","601"
"경상남도교육청","경상남도교육청","경상남도 김해시","S160000658","진영제일고등학교","04","공립","N","","2","2","56","1","1","55","0","0","60","3","3","171"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000660","진주고등학교","04","공립","N","","2","6","203","2","6","242","0","0","240","4","12","685"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000662","진주기계공업고등학교","04","공립","N","","2","3","181","0","0","180","0","0","177","2","3","538"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000663","진주동명고등학교","04","사립","N","","4","6","255","0","2","282","1","0","335","5","8","872"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000665","진주여자고등학교","04","공립","N","","0","1","237","2","2","272","0","1","320","2","4","829"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000667","진주외국어고등학교","04","사립","N","","9","2","43","2","4","52","0","0","77","11","6","172"
"경상남도교육청","경상남도교육청","경상남도 진주시","S160000668","진주제일여자고등학교","04","사립","N","","1","3","253","1","0","298","0","0","324","2","3","875"
"경상남도교육청","경상남도교육청","경상남도 창원시 진해구","S160000669","진해고등학교","04","공립","N","","2","8","240","0","3","294","1","0","310","3","11","844"
"경상남도교육청","경상남도교육청","경상남도 창원시 진해구","S160000670","진해세화여자고등학교","04","사립","N","","10","4","170","0","2","216","0","0","237","10","6","623"
"경상남도교육청","경상남도교육청","경상남도 창원시 진해구","S160000671","진해여자고등학교","04","공립","N","","14","6","203","0","5","254","0","0","325","14","11","782"
"경상남도교육청","경상남도교육청","경상남도 창원시 진해구","S160000673","웅천고등학교","04","공립","N","","9","2","195","2","2","202","0","1","173","11","5","570"
"경상남도교육청","경상남도교육청","경상남도 창원시 진해구","S160000675","진해중앙고등학교","04","사립","N","","4","1","198","2","2","240","0","0","250","6","3","688"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000677","창녕고등학교","04","사립","N","","4","6","47","0","2","47","0","0","54","4","8","148"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000678","창녕공업고등학교","04","사립","N","","7","10","85","1","3","85","0","0","86","8","13","256"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000681","창녕대성고등학교","04","사립","N","","4","5","45","3","9","42","0","0","49","7","14","136"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000682","창녕여자고등학교","04","사립","N","","6","1","76","1","0","100","0","0","115","7","1","291"
"경상남도교육청","경상남도교육청","경상남도 창녕군","S160000684","창녕슈퍼텍고등학교","04","공립","N","","5","7","67","1","0","73","0","0","79","6","7","219"
"경상남도교육청","경상남도교육청","경상남도 남해군","S160000685","창선고등학교","04","사립","N","","8","2","26","0","0","32","0","0","51","8","2","109"
"경상남도교육청","경상남도교육청","경상남도 창원시 마산회원구","S160000687","창신고등학교","04","사립","N","","4","5","178","0","2","211","0","0","269","4","7","658"
"경상남도교육청","경상남도교육청","경상남도 창원시 성산구","S160000688","창원경일고등학교","04","사립","N","","0","0","204","1","0","238","0","0","299","1","0","741"
"경상남도교육청","경상남도교육청","경상남도 창원시 의창구","S160000689","창원고등학교","04","사립","N","","4","2","229","2","0","268","0","0","334","6","2","831"
"경상남도교육청","경상남도교육청","경상남도 창원시 의창구","S160000690","창원공업고등학교","04","사립","N","","5","5","230","1","3","244","0","0","252","6","8","726"
"경상남도교육청","경상남도교육청","경상남도 창원시 성산구","S160000691","창원기계공업고등학교","04","공립","N","","3","14","393","0","2","418","0","0","441","3","16","1252"
"경상남도교육청","경상남도교육청","경상남도 창원시 성산구","S160000692","창원남고등학교","04","사립","N","","1","6","228","2","0","269","0","0","337","3","6","834"
"경상남도교육청","경상남도교육청","경상남도 창원시 성산구","S160000693","창원남산고등학교","04","공립","N","","0","1","209","0","0","250","0","0","306","0","1","765"
"경상남도교육청","경상남도교육청","경상남도 창원시 의창구","S160000694","창원대산고등학교","04","사립","N","","5","6","163","7","8","172","0","0","199","12","14","534"
"경상남도교육청","경상남도교육청","경상남도 창원시 의창구","S160000695","창원명지여자고등학교","04","공립","N","","1","4","211","2","3","242","0","1","302","3","8","755"
"경상남도교육청","경상남도교육청","경상남도 창원시 의창구","S160000696","창원문성고등학교","04","사립","N","","4","2","229","3","0","273","0","0","334","7","2","836"
"경상남도교육청","경상남도교육청","경상남도 창원시 성산구","S160000697","창원사파고등학교","04","공립","N","","2","1","212","1","4","247","0","1","298","3","6","757"
