자치구,CCTV 용도,위도,경도,CCTV 수량
성북구,방범,37.60694995,127.0351338,3
성북구,방범,37.60701209,127.0116394,4
성북구,방범,37.60702243,127.0595306,3
성북구,방범,37.60706517,127.0442927,3
성북구,방범,37.60706885,127.0361152,1
성북구,방범,37.607072,127.052325,3
성북구,방범,37.60709,127.06291,1
성북구,방범,37.60709036,127.0033707,3
성북구,방범,37.60714694,127.0474976,3
성북구,방범,37.607163,127.036143,2
성북구,방범,37.60723297,126.9999317,2
성북구,방범,37.607282,127.00683,3
성북구,방범,37.60729002,127.0508642,3
성북구,방범,37.60729346,127.053285,3
성북구,방범,37.60730578,127.0214811,3
성북구,방범,37.60731423,127.0080041,3
성북구,방범,37.60737084,127.0676751,3
성북구,방범,37.60739457,127.0360962,3
성북구,방범,37.60748515,127.070354,3
성북구,방범,37.60749279,127.0075913,3
성북구,방범,37.60749604,127.059413,3
성북구,방범,37.60759997,127.0117697,3
성북구,방범,37.60765079,127.0614863,3
성북구,방범,37.60765811,127.0155184,3
성북구,방범,37.60767867,127.0131033,3
성북구,방범,37.60769029,127.0093009,3
성북구,방범,37.60772396,127.0413598,3
성북구,방범,37.60778096,127.024276,3
성북구,방범,37.607819,127.050572,4
성북구,방범,37.6078345,127.0576769,3
성북구,방범,37.60789517,127.0483309,3
성북구,방범,37.60791267,127.0593575,3
성북구,방범,37.60792854,127.0356718,3
성북구,방범,37.6079433,127.0587658,3
성북구,방범,37.60794771,127.0235309,2
성북구,방범,37.60801727,126.9993063,3
성북구,방범,37.60808723,127.0223505,1
성북구,방범,37.608121,127.048902,2
성북구,방범,37.60812828,127.0640503,3
성북구,방범,37.60816755,127.0348395,3
성북구,방범,37.60817896,127.0660889,1
성북구,방범,37.60818342,127.0112036,3
성북구,방범,37.608283,127.058683,4
성북구,방범,37.60830016,127.0147201,3
성북구,방범,37.608344,127.035372,4
성북구,방범,37.60835988,127.0218466,1
성북구,방범,37.60839262,127.0416631,3
성북구,방범,37.60839942,127.0134574,3
성북구,방범,37.608425,127.051219,4
성북구,방범,37.60843178,127.022781,1
성북구,방범,37.608438,127.065515,3
성북구,방범,37.608513,127.034075,2
성북구,방범,37.60852021,127.0569998,3
성북구,방범,37.608537,127.062531,3
성북구,방범,37.60855354,127.0224024,1
성북구,방범,37.60856848,127.0702655,3
성북구,방범,37.60857871,127.007949,3
성북구,방범,37.60861418,127.0230472,3
성북구,방범,37.60863145,127.0072007,3
성북구,방범,37.60870042,127.0109568,3
성북구,방범,37.60874488,127.0563467,3
성북구,방범,37.608835,127.06568,4
성북구,방범,37.60883881,127.0347577,3
성북구,방범,37.60884527,127.0583571,3
성북구,방범,37.60887211,127.0488381,3
성북구,방범,37.60887393,127.0639037,3
성북구,방범,37.60888241,127.0220704,1
성북구,방범,37.60890637,127.0625933,4
성북구,방범,37.6089559,127.063435,4
성북구,방범,37.60902796,127.0043222,2
성북구,방범,37.60913245,127.0648468,3
성북구,방범,37.60914525,127.0109206,3
성북구,방범,37.609162,127.049851,3
성북구,방범,37.6091997,127.0052069,3
성북구,방범,37.60920442,127.0225688,1
성북구,방범,37.609241,127.065976,4
성북구,방범,37.6092861,127.0515985,4
성북구,방범,37.60929244,127.0632974,3
성북구,방범,37.60938145,127.0139077,3
성북구,방범,37.60940809,127.034124,3
성북구,방범,37.60942622,127.033258,3
성북구,방범,37.609463,127.064617,3
성북구,방범,37.60947018,127.0599389,3
성북구,방범,37.60947441,127.0069595,4
성북구,방범,37.60947618,127.0453946,4
성북구,방범,37.60953078,127.0059346,4
성북구,방범,37.60953625,127.0116627,3
성북구,방범,37.60959605,127.0520182,3
성북구,방범,37.60961166,127.0572194,3
성북구,방범,37.60964563,127.034706,3
성북구,방범,37.60966608,126.9998896,3
성북구,방범,37.609674,127.0324,4
성북구,방범,37.609687,127.063999,4
성북구,방범,37.60972413,127.0619933,1
성북구,방범,37.609749,127.058853,3
성북구,방범,37.60975863,127.0219999,1
성북구,방범,37.609762,127.065246,3
성북구,방범,37.60976971,126.9992453,3
성북구,방범,37.60977078,127.049017,3
성북구,방범,37.609791,127.008251,3
성북구,방범,37.609806,127.065637,3
성북구,방범,37.609808,127.048595,3
성북구,방범,37.60982589,127.0052437,3
성북구,방범,37.60988691,127.0100841,3
성북구,방범,37.60991394,127.0608354,4
성북구,방범,37.60993967,127.0542581,3
성북구,방범,37.60994924,127.012359,4
성북구,방범,37.6099615,127.0645898,3
성북구,방범,37.60996377,127.0471976,3
성북구,방범,37.6099968,127.0617415,3
성북구,방범,37.610013,127.00746,3
성북구,방범,37.610018,127.049653,3
성북구,방범,37.610048,127.065365,3
성북구,방범,37.61005752,127.0107622,3
성북구,방범,37.61007599,127.0031967,4
성북구,방범,37.6100879,127.0533641,4
성북구,방범,37.61012764,127.0067784,3
성북구,방범,37.61014119,127.0060988,3
성북구,방범,37.610163,127.064856,5
성북구,방범,37.61028231,127.014964,3
성북구,방범,37.61036,127.064414,4
성북구,방범,37.61038529,127.0499914,3
성북구,방범,37.61040867,127.0351492,3
성북구,방범,37.6104233,127.0287874,3
성북구,방범,37.6104408,126.9944249,3
성북구,방범,37.61044612,127.0550371,3
성북구,방범,37.6104544,127.003875,3
성북구,방범,37.61047102,127.0637465,3
성북구,방범,37.610544,127.065438,3
성북구,방범,37.610575,127.011741,2
성북구,방범,37.6105843,127.0581036,4
성북구,방범,37.61065714,127.0023529,3
성북구,방범,37.610699,127.012553,2
성북구,방범,37.610703,127.052727,4
성북구,방범,37.61071292,127.0188624,5
성북구,방범,37.61073067,127.0604212,3
성북구,방범,37.610748,127.048983,2
성북구,방범,37.610751,127.064758,3
성북구,방범,37.6107872,126.9935541,3
성북구,방범,37.61081694,127.006014,3
성북구,방범,37.61083636,127.006767,3
성북구,방범,37.610862,127.011512,2
성북구,방범,37.61093621,127.0079139,3
성북구,방범,37.61093768,127.0538935,3
성북구,방범,37.61094104,127.0563456,3
성북구,방범,37.610948,127.065974,4
성북구,방범,37.610997,127.014639,4
성북구,방범,37.611009,127.06244,5
성북구,방범,37.6110107,127.0050088,4
성북구,방범,37.61103747,127.0284809,3
성북구,방범,37.61103759,127.0015692,3
성북구,방범,37.61104634,127.0478274,3
성북구,방범,37.6110468,127.0033468,4
성북구,방범,37.61107834,127.0288829,2
성북구,방범,37.61107996,127.0125829,3
성북구,방범,37.611114,127.065845,3
성북구,방범,37.61111412,127.0130703,3
성북구,방범,37.61111421,127.0405519,3
성북구,방범,37.61112704,127.0468289,3
성북구,방범,37.61115093,127.0554793,3
성북구,방범,37.61123822,127.0044482,3
성북구,방범,37.61126038,127.0103121,2
성북구,방범,37.61126078,127.0065118,2
성북구,방범,37.611265,127.064299,4
성북구,방범,37.61131324,127.0062601,1
성북구,방범,37.61135508,127.0091824,3
성북구,방범,37.61135563,127.0560769,3
성북구,방범,37.61137118,127.0023048,3
성북구,방범,37.61138963,127.0230741,2
성북구,방범,37.61141171,127.0029277,3
성북구,방범,37.61141335,127.0123508,3
성북구,방범,37.61142473,127.0111899,3
성북구,방범,37.61142827,127.0662478,2
성북구,방범,37.61145243,127.0284859,1
성북구,방범,37.611471,127.049014,3
성북구,방범,37.61147678,127.0082933,3
성북구,방범,37.61149098,127.0602712,3
성북구,방범,37.61151845,127.0294103,3
성북구,방범,37.6115647,127.0070673,2
성북구,방범,37.61159827,127.0121252,4
성북구,방범,37.6116144,127.0039697,4
성북구,방범,37.611651,127.063727,2
성북구,방범,37.61171854,127.0449353,3
성북구,방범,37.61171931,127.0568558,3
성북구,방범,37.611722,127.047255,4
성북구,방범,37.611755,127.06331,3
성북구,방범,37.61177916,127.0391592,3
성북구,방범,37.6117829,127.0396901,2
성북구,방범,37.611788,127.010664,4
성북구,방범,37.61180962,127.0138487,3
성북구,방범,37.61182855,127.0523198,3
성북구,방범,37.61185763,127.0611855,3
성북구,방범,37.611868,127.007619,3
성북구,방범,37.61194098,127.0047286,3
성북구,방범,37.6119703,127.0038451,3
성북구,방범,37.611978,127.04065,4
성북구,방범,37.61199687,127.0414471,3
성북구,방범,37.612017,127.047491,3
성북구,방범,37.61202195,127.0655883,3
성북구,방범,37.61205366,127.0031203,3
성북구,방범,37.612057,127.061575,3
성북구,방범,37.61205804,127.0061953,3
성북구,방범,37.61209818,127.0576517,3
성북구,방범,37.61212881,127.0388666,3
성북구,방범,37.61215872,127.0438017,3
성북구,방범,37.61216515,127.0127182,3
성북구,방범,37.61219105,127.0433837,2
성북구,방범,37.612193,127.006696,2
성북구,방범,37.61226007,127.0582408,3
성북구,방범,37.61226685,127.0140074,3
성북구,방범,37.61226759,127.004655,2
성북구,방범,37.612274,127.017669,5
성북구,방범,37.61229443,127.0657358,3
성북구,방범,37.61236018,127.0468331,3
성북구,방범,37.61236674,127.0397106,3
성북구,방범,37.61241575,127.0119291,3
성북구,방범,37.61244951,127.0529631,3
성북구,방범,37.61246252,127.0631479,3
성북구,방범,37.61249047,127.0070504,3
성북구,방범,37.6125001,127.0422726,4
성북구,방범,37.612515,127.041146,3
성북구,방범,37.61253553,127.0384382,3
성북구,방범,37.61254248,126.9992355,3
성북구,방범,37.612567,127.059206,3
성북구,방범,37.61260158,127.064258,3
성북구,방범,37.61263113,127.0637654,3
성북구,방범,37.612646,127.041665,4
성북구,방범,37.6126767,127.0438341,4
성북구,방범,37.6127043,127.0707867,3
성북구,방범,37.61271525,127.0392489,3
성북구,방범,37.6127332,127.006484,3
성북구,방범,37.61274079,127.0127166,3
성북구,방범,37.61274931,127.0097913,3
성북구,방범,37.6128062,127.0456778,3
성북구,방범,37.61283,127.064865,3
성북구,방범,37.61285575,127.0089161,2
성북구,방범,37.612927,127.041659,4
성북구,방범,37.612937,127.038996,4
성북구,방범,37.61301934,127.0655089,3
성북구,방범,37.613033,127.061669,3
성북구,방범,37.613097,127.005077,3
성북구,방범,37.61310824,127.0446252,3
성북구,방범,37.6131232,127.04725,4
성북구,방범,37.61313169,127.0095864,3
성북구,방범,37.61314348,127.0534381,3
성북구,방범,37.61323376,127.0074299,3
성북구,방범,37.61324134,127.0627454,3
성북구,방범,37.61325181,127.0405304,3
성북구,방범,37.61330777,127.0114479,3
성북구,방범,37.613368,127.048076,4
성북구,방범,37.61337089,127.0413941,5
성북구,방범,37.61339694,127.0595104,3
성북구,방범,37.61340799,127.038554,3
성북구,방범,37.61350125,127.0422125,3
성북구,방범,37.61352212,127.0394546,3
성북구,방범,37.613526,127.045957,2
성북구,방범,37.613535,127.062264,3
성북구,방범,37.61356697,127.0096782,3
성북구,방범,37.613593,127.063888,3
성북구,방범,37.61363218,127.0447464,4
성북구,방범,37.61364418,127.0650937,3
성북구,방범,37.6137002,127.0576517,3
성북구,방범,37.613743,127.049631,4
성북구,방범,37.61377477,127.00882,3
성북구,방범,37.61384003,127.0061189,3
성북구,방범,37.61387599,126.9978279,3
성북구,방범,37.61394,127.039683,4
성북구,방범,37.61395963,127.041519,4
성북구,방범,37.613967,127.038511,3
성북구,방범,37.61396938,127.0388598,3
성북구,방범,37.61397624,127.0024357,2
성북구,방범,37.61401591,127.0606217,3
성북구,방범,37.61411473,127.0515145,3
성북구,방범,37.614133,127.045976,5
성북구,방범,37.614143,127.044786,3
성북구,방범,37.61414549,127.0421194,3
성북구,방범,37.61415489,127.0391318,3
성북구,방범,37.614167,127.043655,4
성북구,방범,37.61422,127.044189,3
성북구,방범,37.61422326,127.0609935,3
성북구,방범,37.614265,127.047004,4
성북구,방범,37.61436182,127.0622718,3
성북구,방범,37.61438951,127.0426691,4
성북구,방범,37.61441204,126.999697,3
성북구,방범,37.61444212,127.0496968,3
성북구,방범,37.61451868,127.0440819,3
성북구,방범,37.61453761,127.0475477,3
성북구,방범,37.61459449,126.9992468,3
성북구,방범,37.61467084,127.0468796,3
성북구,방범,37.614673,127.045093,4
성북구,방범,37.6146873,127.0460219,3
성북구,방범,37.61469263,127.059856,3
성북구,방범,37.61470593,127.0411687,3
성북구,방범,37.614728,127.009234,3
성북구,방범,37.614794,127.040928,4
성북구,방범,37.614818,127.041632,3
성북구,방범,37.61483346,127.0393123,3
성북구,방범,37.61485368,127.0511865,3
성북구,방범,37.614859,127.060564,4
성북구,방범,37.6149068,127.0421821,3
성북구,방범,37.61493386,127.053248,3
성북구,방범,37.61493875,127.0505716,4
성북구,방범,37.615066,127.047555,4
성북구,방범,37.615213,127.051112,2
성북구,방범,37.6152372,127.0497993,3
성북구,방범,37.615248,127.043697,4
성북구,방범,37.61527848,127.0588907,3
성북구,방범,37.61532651,127.002758,3
성북구,방범,37.615335,127.047043,4
성북구,방범,37.6154211,127.0463441,3
성북구,방범,37.615453,127.045917,4
성북구,방범,37.615455,127.060398,3
성북구,방범,37.6154583,127.0540893,3
성북구,방범,37.61546681,127.0445242,3
성북구,방범,37.6155072,127.0449093,5
성북구,방범,37.61550856,127.0453445,3
성북구,방범,37.6155451,127.0503023,2
성북구,방범,37.615555,127.043699,4
성북구,방범,37.61559829,127.042242,3
성북구,방범,37.61559862,127.0526255,3
성북구,방범,37.615615,127.047678,3
성북구,방범,37.615654,127.00154,2
성북구,방범,37.615715,127.046889,3
성북구,방범,37.61571956,127.058858,2
성북구,방범,37.61572033,127.0521469,4
성북구,방범,37.61572595,127.0498733,4
성북구,방범,37.61575845,127.0603615,1
성북구,방범,37.6158,127.047732,2
성북구,방범,37.6158032,127.0411791,3
성북구,방범,37.61581,127.050195,4
성북구,방범,37.61586379,127.0465545,2
성북구,방범,37.615871,127.055083,2
성북구,방범,37.61589511,127.043624,3
성북구,방범,37.61599587,127.0581434,1
성북구,방범,37.61603425,127.0465097,2
성북구,방범,37.61605653,127.0511336,3
성북구,방범,37.61609203,127.0474307,3
성북구,방범,37.61613368,127.0548827,3
성북구,방범,37.61614052,127.0424064,3
성북구,방범,37.61616888,127.0466596,3
성북구,방범,37.61618067,127.0470012,2
성북구,방범,37.61623062,127.0495961,3
성북구,방범,37.6162467,127.0420003,4
성북구,방범,37.61634234,127.0023785,3
성북구,방범,37.61637803,127.0525043,2
성북구,방범,37.61639006,127.0452128,3
성북구,방범,37.616467,127.044891,4
성북구,방범,37.61648532,127.0434686,3
성북구,방범,37.616494,127.045797,3
성북구,방범,37.61656351,127.0507176,3
성북구,방범,37.61657357,127.0475057,1
성북구,방범,37.616606,127.043273,3
성북구,방범,37.61661552,127.0469214,2
성북구,방범,37.61672433,127.0585218,3
성북구,방범,37.61679418,127.0537448,3
성북구,방범,37.61682336,127.0430016,3
성북구,방범,37.61685504,127.0525347,3
성북구,방범,37.61687052,127.0027298,3
성북구,방범,37.61689,127.042425,2
성북구,방범,37.6169183,127.0532296,3
성북구,방범,37.616953,127.044596,3
성북구,방범,37.61696428,126.9990532,3
성북구,방범,37.61707957,127.055192,3
성북구,방범,37.61708617,127.0422737,3
성북구,방범,37.617152,127.047411,4
성북구,방범,37.617181,127.044898,4
성북구,방범,37.61725111,127.0506505,3
성북구,방범,37.61727,127.043746,4
성북구,방범,37.61727937,127.0040238,3
성북구,방범,37.617319,127.046506,3
성북구,방범,37.617336,127.046938,2
성북구,방범,37.617353,127.001692,3
성북구,방범,37.617379,127.047271,2
성북구,방범,37.617404,127.043518,4
성북구,방범,37.6174428,127.053122,3
성북구,방범,37.617485,127.045851,5
성북구,방범,37.617601,127.047041,3
성북구,방범,37.6176502,127.0002452,3
성북구,방범,37.61765351,127.0462799,3
성북구,방범,37.617677,127.046905,3
성북구,방범,37.61769494,127.043339,3
성북구,방범,37.61773596,127.0552662,3
성북구,방범,37.61777469,127.0570841,3
성북구,방범,37.61777797,127.0441773,3
